Wikipedia_movie_ID,Actor_ethnicity
89793,Somalis
89793,English people
89793,White British
18854703,Jewish people
18854703,Cuban Americans
18854703,African Americans
20697583,English people
20697583,English people
31893898,Ashkenazi Jews
31893898,White British
31893898,English people
31893898,English people
21936886,Malayali
21936886,Indian
13308338,Jewish people
15131446,Irish migration to Great Britain
15131446,Welsh Americans
30331632,Bengali
30331632,Indian
30331632,Indian
30331632,Indian
30331632,Marathi people
30331632,Indian
3064539,White British
17256825,Scottish Americans
8066937,names of the Greeks
26550158,Malayali
26550158,Indian
431562,Hungarians
431562,Irish Americans
431562,Irish Americans
431562,Irish people
431562,English Americans
431562,White Americans
431562,Americans
1828769,French
9543768,Tamil
9543768,Indian
9543768,Kannada people
24564971,English people
24564971,White Americans
2676861,English people
2676861,English people
2676861,English people
2676861,English people
2676861,Welsh people
2676861,Chinese Jamaicans
2676861,English people
2676861,Welsh people
2676861,English people
2676861,English people
19646172,English people
1519783,Welsh people
1519783,Irish Americans
1519783,names of the Greeks
1519783,African Americans
1519783,Greek Americans
28219921,Ezhava
611432,Indian
611432,Indian
611432,Indian
611432,Gujarati people
611432,Indian
611432,Indian
611432,Bhutia
611432,Indian
5884748,Tamil
5884748,Malayali
5884748,Kayastha
5884748,Indian
33460500,Chinese Americans
4827986,Koreans
36059913,Indian
36059913,Indian
10641044,Tamil
10641044,Marathi people
1641305,African Americans
1641305,African Americans
8152894,Irish Americans
8152894,Mexicans
1057569,Italian Americans
1057569,Jewish people
9709480,Jewish people
9709480,African Americans
9709480,African Americans
9709480,Czech Americans
9709480,African Americans
9709480,African Americans
9709480,Dutch Americans
22072419,Jewish people
31186833,Malayali
31186833,Malayali
31186833,Indian
33396282,Javanese
7651220,African Americans
7651220,Irish Americans
34988305,Malayali
34988305,Indian
2569796,Swedes
2569796,Swedes
2569796,English people
1710716,Jewish people
1710716,Irish Americans
1710716,Palestinian Americans
1710716,Italian Americans
1710716,Jewish people
1710716,Jewish people
227291,American Jews
227291,Scottish Americans
227291,White Americans
227291,African Americans
227291,Bahamian Americans
227291,Irish Americans
227291,African Americans
227291,Jewish people
24390203,Irish Americans
24390203,Italian Americans
24390203,Jewish people
24390203,Italian Americans
24390203,Irish Americans
24390203,Irish Americans
20898157,German Americans
20898157,African Americans
2569794,Filipino Americans
2569794,Jewish people
32999636,Swedish Americans
32989681,Indian
32989681,Indian
32989681,Kashmiri Pandit
17687304,Indian
17687304,Indian
17687304,Indian
14920398,British Jews
25301290,Taiwanese
7906264,Indian
7906264,Telugu people
7906264,Indian
7906264,Indian
33675626,Indian
33675626,Indian
31087585,Indian
31087585,Indian
31087585,Indian
31087585,Indian
31481853,American Jews
31481853,English Americans
31481853,Italian Americans
31481853,White Americans
20434119,Nepali Indian
20434119,Iranian peoples
20434119,Indian
24532496,Irish people
26601914,Indian
26601914,Malayali
26601914,Ezhava
26601914,Indian
36027636,British Indian
30108381,Indian
30108381,Indian
30108381,Gujarati people
30108381,Bengali
30108381,Indian
255482,English people
255482,Welsh people
255482,English people
255482,African Americans
255482,Scottish Americans
255482,English people
255482,English people
255482,Lithuanian Jews
255482,English people
2473101,Italian Americans
2473101,African Americans
2473101,African Americans
2473101,Italian Americans
2473101,African Americans
2473101,African Americans
2473101,Polish Canadians
2473101,Jewish people
2473101,Croatian Americans
2864939,French
2864939,Italians
30520433,Hungarian Americans
35208152,Sikh
35208152,Indian
30865251,Jewish people
11143228,Tamil
11143228,Tamil
11143228,Indian
1761301,Swedes
1761301,Swedes
26850855,Jewish people
22999954,Corsicans
22999954,French
22999954,French
2561024,Romani people
13095699,Italian Americans
34404925,Indian
1690244,English people
68124,German Americans
68124,Jewish people
68124,White Americans
68124,Irish Americans
11143233,Tamil
11143233,Indian
11143233,Indian
12564335,English people
12564335,Dutch Americans
12564335,Jewish people
19885354,Bengali
19885354,Indian
19885354,Indian
9521029,Puerto Ricans
3082124,English Americans
3082124,Irish Americans
3082124,Russians
4582680,Indian
4582680,Indian
4582680,Gujarati people
32427135,English people
36057866,Indian
22870525,Indian
22870525,Indian
22870525,Indian
22870525,Indo-Canadians
22870525,Punjabis
22870525,Bengali
22870525,Indian
22870525,Parsi
22870525,Punjabis
7987285,Jewish people
1474328,Irish Americans
1474328,English people
1474328,American Jews
1474328,Irish Americans
7382472,Jewish people
8714658,Indian
8714658,Indian
8714658,Muslim
8714658,Pakistanis
3821533,Italian Americans
22430724,German Americans
22430724,Irish Americans
22430724,Jewish people
22430724,African Americans
22430724,Stateside Puerto Ricans
5889797,Jewish people
32250995,Jewish people
32250995,Spanish Americans
10341453,English people
468326,Jewish people
468326,Anglo-Celtic Australians
468326,Puerto Ricans
468326,English people
468326,Italian Americans
8778114,Welsh people
8778114,Irish migration to Great Britain
12653652,Spanish Americans
21144543,Koreans
4367482,British Americans
4367482,Italian Americans
4367482,Hungarian Americans
4367482,Jewish people
4367482,Jewish people
3699824,English Americans
8295055,African Americans
8295055,Irish people
8295055,English people
3038038,Swedish Americans
3038038,African Americans
4938502,Chinese Americans
4938502,Irish Americans
4938502,Swedish Americans
2231346,Bengali Brahmins
2231346,African Americans
2231346,African Americans
2231346,Jewish people
16893762,African Americans
16893762,African Americans
16893762,Jewish people
16166225,Indian
16166225,Tamil
16166225,Tamil
16166225,Tamil
18608517,Irish people
22915236,British Americans
4167640,Japanese people
25769021,Chinese Americans
8672030,Jewish people
11141640,Irish people
11141640,Indian
5181141,Indian
5181141,Indian
5181141,Sindhis
5181141,Kashmiri Pandit
5181141,Kayastha
5181141,Indian
348292,Jewish people
14030436,Filipino people
17886722,Indian
30937780,Indian
30937780,Indian
28236076,Welsh people
1316128,African Americans
1316128,African Americans
1316128,African Americans
1316128,African Americans
1316128,African Americans
1316128,African Americans
1316128,African Americans
1316128,African Americans
1316128,African Americans
8705561,Jewish people
16167785,Tamil
21984615,Italians
8419530,Korean American
22519708,Swedes
22519708,Swedes
19522919,Scottish Americans
19522919,Irish Americans
31312227,Scottish Americans
31312227,White Americans
17383769,Indian
18066576,English people
18066576,Irish Americans
18066576,Irish people
675832,Austrians
675832,Italian Americans
675832,Irish Americans
675832,African Americans
675832,Mexican Americans
675832,English people
675832,British Americans
675832,English people
675832,Irish Americans
675832,African Americans
675832,Irish Americans
675832,Italian Americans
675832,Jewish people
3678160,Jewish people
10533451,Irish people
10533451,Irish people
10533451,Irish people
10533451,Irish people
10533451,English people
10533451,Irish people
14620398,African Americans
35249672,Gujarati people
35249672,Kashmiri Pandit
24898340,Indian
24898340,Tamil
24898340,Indian
24898340,Indian
9851844,Indian
9851844,British Indian
9851844,Punjabis
61527,French Americans
61527,Irish Americans
12288251,Jewish people
14536762,American Jews
14536762,German Americans
23581277,Brahmin caste
8365100,Jewish people
8365100,Swedish Americans
8365100,Mexican Americans
16654243,Hongkongers
18521491,Irish migration to Great Britain
8863185,White Americans
8863185,British Americans
8863185,Irish Americans
13159031,Scottish Americans
30672494,Punjabis
30672494,Marathi people
7634397,Jewish people
7634397,Italians
9145348,Swedes
9145348,Swedes
8863175,Japanese people
17528498,Japanese people
8309300,Indian
8309300,Indian
8309300,Kayastha
8309300,Indian
8309300,Indian
8309300,Bihari people
8309300,Indian
8309300,Indian
8309300,Indian
12097318,Cajun
12097318,Italian Americans
12097318,African Americans
10016800,Indian
10016800,Tamil
19396265,Indian
19396265,Indian
19396265,Indian
19396265,Indian
19396265,Indian
187720,Palestinian Americans
187720,Scottish Americans
10774494,Iranian peoples
10774494,Indian
10774494,Indian
20579732,Bihari people
20579732,Indian
22628938,Irish Americans
29296535,English Americans
29296535,African Americans
29296535,Irish people
24657771,African Americans
25947669,American Jews
11036762,Germans
3328486,French
31656709,Malayali
6474370,Asian Americans
6474370,Hongkongers
6474370,Chinese Americans
10644740,British Jews
10644740,Scottish Americans
10644740,Dutch Americans
8433150,Hongkongers
29005511,Jewish people
29887398,Italians
19278375,Hispanic
19278375,Scottish Americans
19278375,Irish Americans
19278375,Austrians
5991505,English Americans
5991505,English people
5991505,Irish Americans
5991505,English Americans
27937887,Irish Americans
3997811,Portuguese Americans
24731602,Jewish people
24731602,German Americans
24731602,Czech Americans
24731602,African Americans
24731602,English people
24731602,Belgians
33159402,Chinese Americans
25755838,Jewish people
14090644,Jewish people
14090644,Puerto Ricans
14090644,names of the Greeks
14090644,African Americans
14090644,Scottish Americans
14090644,Albanian American
1352794,African Americans
2259073,Jewish people
2259073,African Americans
12300854,Indian
31416576,Czechs
31416576,Slovaks
15148832,African Americans
15148832,African Americans
6168146,Scottish Americans
6168146,Mexican Americans
5370290,White Americans
5370290,Irish Americans
5370290,Italian Americans
5370290,Russian Americans
5370290,African Americans
5370290,Irish Americans
5301628,Scottish Americans
5301628,English people
5301628,White British
33832193,Italians
12216556,Scottish Americans
897481,Czech Americans
897481,Irish Americans
1377427,African Americans
1377427,African Americans
1377427,African Americans
1377427,African Americans
1377427,African Americans
1377427,African Americans
1377427,African Americans
1377427,African Americans
1377427,Ecuadorian Americans
1377427,African Americans
30244111,Tamil
30244111,Punjabis
30244111,Indian
30244111,Tamil
13261651,Jewish people
27843485,Telugu people
16027849,Spaniards
2506344,Gujarati people
4948738,Jewish people
4948738,Czech Americans
4948738,Armenians
4948738,African Americans
26408134,Nair
26408134,Malayali
26408134,Indian
26408134,Malayali
26408134,Malayali
26408134,Indian
26408134,Indian
26408134,Indian
4681364,Jewish people
4681364,African Americans
4681364,African Americans
4681364,African Americans
35484371,Marathi people
35484371,Indian
7236640,Indian
25533870,Irish people
25533870,Jewish people
25533870,Jewish people
25533870,Filipino people
25533870,German Canadians
14304637,Indian
6089288,Italian Americans
19035964,White British
9211365,Indian
9211365,Indian
9211365,Indian
9211365,Bihari people
9211365,Indian
9211365,Indian
9211365,Indian
15899017,Irish people
15899017,English people
25893091,Italian Americans
6816652,African Americans
8632979,Indian
8632979,Marathi people
8632979,Indian
8632979,Kashmiri people
8632979,Marathi people
8632979,Indian
12527314,Jewish people
5090209,Gujarati people
5090209,Parsi
5090209,Indian
5090209,history of the Jews in India
5090209,Indian
8723600,Anglo-Irish people
8723600,British Americans
13631232,Irish Americans
33002527,Indian
33002527,Indian
25974376,Ashkenazi Jews
4299486,Romanichal
4299486,Danish Americans
4299486,English people
4299486,Irish Americans
1201706,English people
1201706,English people
1201706,English people
8310511,Aceh
3591801,Irish Americans
161915,White Americans
161915,Jewish people
17975732,Indian
17975732,Sindhis
17975732,Indian
17975732,Indian
17975732,Indian
17975732,Tulu people
17975732,Indian
17975732,Indian
1792785,German Americans
1792785,African Americans
2973523,African Americans
2973523,African Americans
2973523,African Americans
2973523,African Americans
2973523,Scottish Americans
2973523,African Americans
2973523,African Americans
28809499,Jewish people
7979644,Italian Brazilians
32948031,Norwegians
2453601,German Americans
2453601,African Americans
24709102,culture of Palestine
5057034,Jewish people
5057034,Jewish people
5057034,Jewish people
5057034,Jewish people
5057034,Jewish people
5057034,Jewish people
5057034,Greek Americans
5057034,Jewish people
