Movie_name,Movie_release_date,Ratings,Wikipedia_movie_ID,Actor_ethnicity,Movie_countries,Nomination
Man from Cheyenne,1942,6.4,23691040.0,White Americans,{'United States of America'},False
Man in the Attic,1953,6.1,2798298.0,Ukrainian Americans,{'United States of America'},False
Man in the Shadow,1957,6.8,3145085.0,Jewish people,{'United States of America'},False
Man in the Vault,1956,5.9,23713311.0,Swedes,{'United States of America'},False
Man in the Wilderness,1971,6.8,752036.0,Irish people,{'United States of America'},False
Man of Flowers,1983,7.1,21066411.0,Germans,{'Australia'},False
Man of God,2005,6.7,28900800.0,Ojibwe,{'United States of America'},False
Man of Iron,1981,7.3,4410976.0,Poles,{'Poland'},True
Man of La Mancha,1972,6.5,7379134.0,Irish migration to Great Britain,"{'United States of America', 'Italy'}",True
Man of Steel,2013,7.1,31316475.0,White Americans,{'United States of America'},False
Man of Tai Chi,2013,6.0,36307042.0,Irish people,"{'United States of America', 'China'}",False
Man of a Thousand Faces,1957,7.1,5713867.0,Irish Americans,{'United States of America'},True
Man of the Century,1999,7.0,2860325.0,Jewish people,{'United States of America'},False
Man of the East,1972,6.5,26181218.0,Italians,"{'Italy', 'France', 'Yugoslavia'}",False
Man of the House,2005,5.5,1470810.0,African Americans,{'United States of America'},False
Man of the Moment,1955,6.3,15282349.0,English people,{'United Kingdom'},False
Man of the West,1958,7.0,3755302.0,Jewish people,{'United States of America'},False
Man of the Year,2006,6.2,6470956.0,German Americans,{'United States of America'},False
Man on Fire,1957,6.4,35723380.0,Irish Americans,{'United States of America'},False
Man on Fire,1987,5.8,3727473.0,Irish Americans,"{'Italy', 'France'}",False
Man on Fire,2004,7.7,525305.0,African Americans,"{'United States of America', 'United Kingdom'}",False
Man on Horseback,1969,6.5,22332305.0,Jewish people,{'West Germany'},False
Man on a Ledge,2012,6.6,29561731.0,Irish Americans,{'United States of America'},False
Man on the Moon,1999,7.4,104916.0,Jewish people,"{'United States of America', 'United Kingdom', 'Germany', 'Japan'}",False
Man to Man,2005,6.5,11133585.0,English people,"{'South Africa', 'United Kingdom', 'France'}",False
Man's Best Friend,1993,5.2,5273390.0,Italian Canadians,{'United States of America'},False
Man's Castle,1933,7.1,28945997.0,Irish Americans,{'United States of America'},False
Man's Favorite Sport?,1964,7.1,2649865.0,Irish Americans,{'United States of America'},False
Man-Eater of Kumaon,1948,5.8,29890656.0,Asian Americans,{'United States of America'},False
Man-Proof,1938,6.0,27226283.0,Irish Americans,{'United States of America'},False
Man-Thing,2005,4.1,6135427.0,Irish people,"{'United States of America', 'Australia'}",False
Manadhai Thirudivittai,2001,6.5,14271328.0,Indian,{'India'},False
Manamecchida Hudugi,1987,6.2,33010653.0,Indian,{'India'},False
Manasantha Nuvve,2001,7.4,30245575.0,Indian,{'India'},False
Manassinakkare,2003,7.5,17287592.0,Malayali,{'India'},False
Manchali,1973,6.5,4626090.0,Indian,{'India'},False
Manchi Donga,1988,8.0,25446095.0,Indian,{'India'},False
Manchi Manasulu,1962,8.2,27518188.0,Indian,{'India'},False
Manchupallaki,1982,7.3,25496280.0,Indian,{'India'},False
Mandalay,1934,6.6,21372616.0,Jewish people,{'United States of America'},False
Manderlay,2005,7.2,935425.0,Germans,"{'Argentina', 'Germany', 'France', 'Spain', 'United Kingdom', 'Israel', 'Denmark', 'Netherlands', 'United States of America', 'Sweden', 'Switzerland'}",False
Mandhira Punnagai,1986,6.4,34977626.0,Indian,{'India'},False
Mandhira Punnagai,2010,7.0,27266128.0,Indian,{'India'},False
Mandi,1983,7.5,13457412.0,Indian,{'India'},False
Mandingo,1975,6.4,1337210.0,African Americans,{'United States of America'},False
Mandir Masjid,1977,5.0,20904151.0,Indian,{'India'},False
Mandroid,1993,4.2,27550497.0,Jewish people,{'United States of America'},False
Mangalam Nerunnu,1984,6.9,31153537.0,Malayali,{'India'},False
Mangalam Veettil Manaseswari Gupta,1995,5.2,26730794.0,Indian,{'India'},False
Mangamma Sabatham,1985,6.3,11143094.0,Indian Americans,{'India'},False
Mangudi Minor,1978,5.4,10791878.0,Tamil,{'India'},False
Manhandled,1949,6.6,3895437.0,Irish Americans,{'United States of America'},False
Manhattan,1979,7.8,74930.0,American Jews,{'United States of America'},True
Manhattan Baby,1982,4.8,15242784.0,Italians,{'Italy'},False
Manhattan Melodrama,1934,7.1,691308.0,Spanish Americans,{'United States of America'},True
Manhattan Merry-Go-Round,1937,5.5,32818099.0,African Americans,{'United States of America'},True
Manhattan Murder Mystery,1993,7.3,1228941.0,Jewish people,{'United States of America'},False
Manhattan Parade,1931,5.1,10274801.0,African Americans,{'United States of America'},False
Manhood,2003,5.1,2888116.0,Italian Americans,{'United States of America'},False
Manhunter,1986,7.2,600235.0,African Americans,{'United States of America'},False
Maniac,1934,3.7,3402751.0,White Americans,{'United States of America'},False
Maniac,1980,6.3,2260329.0,White Americans,{'United States of America'},False
Maniac Cop,1988,6.0,2259649.0,African Americans,{'United States of America'},False
Maniac Cop 2,1990,5.9,2259688.0,Jewish people,{'United States of America'},False
Manic,2001,7.1,7784121.0,Ashkenazi Jews,{'United States of America'},False
Manifesto,1988,6.1,31312397.0,Serbs of Croatia,{'United States of America'},False
Manikanda,2007,3.8,9421441.0,Punjabis,{'India'},False
Manila,2009,6.2,22849384.0,Filipino people,{'Philippines'},False
Manithan,1987,6.4,10647221.0,Tamil,{'India'},False
Manjil Virinja Pookkal,1980,6.9,2833429.0,Malayali,{'India'},False
Mankatha,2011,7.7,27907826.0,Sindhis,{'India'},False
Mankillers,1987,4.2,7394356.0,African Americans,{'United States of America'},False
Manmadhan,2004,7.2,22541211.0,Czechs,{'India'},False
Manmadhudu,2002,8.3,6058393.0,Telugu people,{'India'},False
Manmatha Leelai,1976,6.8,11143220.0,Indian,{'India'},False
Mann Vasanai,1983,7.0,19979352.0,Indian,{'India'},False
Mannan,1992,7.2,10640451.0,Indian,{'India'},False
Mannar Mathai Speaking,1995,7.9,26048076.0,Malayali,{'India'},False
Mannat,2006,7.4,7317504.0,Punjabis,{'India'},False
Mannequin,1937,6.6,11625324.0,Irish Americans,{'United States of America'},True
Mannequin,1937,6.6,11625324.0,Irish Americans,{'United States of America'},True
Mannequin,1987,6.0,882050.0,American Jews,{'United States of America'},True
Mannequin,1987,6.0,882050.0,American Jews,{'United States of America'},True
Mannequin in Red,1958,6.4,29200671.0,Swedes,{'Sweden'},False
Mannequin: On the Move,1991,4.4,5545800.0,Swedish Americans,{'United States of America'},False
Mannin Maindhan,2005,5.6,34420928.0,Ezhava,{'India'},False
Manny & Lo,1996,6.6,6340115.0,Ashkenazi Jews,{'United States of America'},False
Manny's Orphans,1978,6.3,25920691.0,Irish Americans,{'United States of America'},False
Manon 70,1968,5.8,8438953.0,French,"{'Italy', 'France', 'Germany'}",False
Manoranjan,1974,6.5,4567787.0,Gujarati people,{'India'},False
Manpower,1941,6.6,8966762.0,Jewish people,{'United States of America'},False
Mansfield Park,1999,7.0,6143174.0,Jewish people,{'United Kingdom'},False
Manthiri Kumari,1950,7.2,25381381.0,Sri Lankan Tamils,{'India'},False
Mantra,2007,6.4,15083715.0,Punjabis,{'India'},False
Manu Uncle,1988,7.3,24608710.0,Nair,{'India'},False
Manufacturing Dissent,2007,5.8,10020327.0,Ashkenazi Jews,"{'United States of America', 'Canada'}",False
Manushulu Marali,1969,8.4,27515332.0,Telugu people,{'India'},False
Manzil,1960,6.2,35095629.0,Pakistanis,{'India'},False
Mao's Last Dancer,2009,7.3,27079761.0,Scottish Americans,{'Australia'},False
Map of the Sounds of Tokyo,2009,5.9,22740691.0,Japanese people,{'Spain'},False
Mappillai,2011,3.3,25159111.0,Indian,{'India'},False
Mar Mitenge,1988,5.0,33406568.0,Indian,{'India'},False
Marakkillorikkalum,1983,5.0,29016277.0,Indian,{'India'},False
Marat/Sade,1967,7.5,18044397.0,White British,{'United Kingdom'},False
Marathon,2005,7.7,13248717.0,Koreans,{'South Korea'},False
Marathon Man,1976,7.4,10507423.0,Jewish people,{'United States of America'},True
Marcello Mastroianni: I Remember,1997,7.8,24488559.0,Italians,{'Italy'},False
March of the Penguins,2005,7.5,2305746.0,African Americans,{'France'},True
March or Die,1977,6.3,8004988.0,French,"{'United States of America', 'United Kingdom'}",False
Marci X,2003,3.0,6258597.0,African Americans,{'United States of America'},False
Mard,1985,6.2,4177747.0,Indian,{'India'},False
Mard,1998,4.6,29553347.0,Indian,{'India'},False
Mard Ki Zabaan,1987,5.5,33002471.0,Indian,{'India'},False
Margaret,2011,6.5,3326121.0,Irish Americans,{'United States of America'},False
Margaret's Museum,1995,7.2,1744708.0,English people,"{'Canada', 'United Kingdom'}",False
Margin Call,2011,7.1,27863892.0,English people,{'United States of America'},True
Margot at the Wedding,2007,6.0,11963262.0,Jewish people,{'United States of America'},False
Marhi Da Deeva,1989,7.8,35368543.0,Indian,{'India'},False
Maria Mariana II,1998,6.4,18549628.0,Javanese,{'Malaysia'},False
Mariandl,1961,5.7,28824266.0,Austrians,{'Austria'},False
Marianne,2011,4.7,31764171.0,Swedish Americans,{'Sweden'},False
Marie,1985,6.6,10095779.0,African Americans,{'United States of America'},False
Marie Antoinette,1938,7.3,1104981.0,French Americans,{'United States of America'},True
Marie Antoinette,1938,7.3,1104981.0,French Americans,{'United States of America'},True
Marie Antoinette,2006,6.5,2701261.0,German Americans,"{'United States of America', 'Japan', 'France'}",True
Marie Antoinette,2006,6.5,2701261.0,German Americans,"{'United States of America', 'Japan', 'France'}",True
Marie Galante,1934,5.6,26192132.0,Irish Americans,{'United States of America'},False
Marigolds in August,1980,5.5,28463308.0,White South Africans,{'South Africa'},False
Marine Raiders,1944,5.8,23620074.0,Irish Americans,{'United States of America'},False
Marionettes,1934,6.3,23894397.0,Russians,{'Soviet Union'},False
Mariyadhai,2009,6.5,19691404.0,Indian,{'India'},False
Marjorie Morningstar,1958,6.2,5601645.0,Irish people,{'United States of America'},True
Mark of the Vampire,1935,6.3,627935.0,Hungarian Americans,{'United States of America'},False
Markandeyan,2011,5.8,35912221.0,Indian,{'India'},False
Marked Woman,1937,7.1,691156.0,Dutch Americans,{'United States of America'},False
Marked for Death,1990,5.9,67414.0,Jewish people,{'United States of America'},False
Market,2003,4.0,9704122.0,Indian,{'India'},False
Marlene,1984,7.6,8348168.0,Swiss,{'Germany'},True
Marlowe,1969,6.4,6969487.0,White Americans,{'United States of America'},False
Marma,2002,7.2,12244472.0,Indian,{'India'},False
Marmaduke,2010,4.3,25399151.0,Mexican Americans,{'United States of America'},False
Marmaram,1983,6.9,22265747.0,Indian,{'India'},False
Marmayogi,1951,7.6,25510322.0,Sri Lankan Tamils,{'India'},False
Marnie,1964,7.1,264851.0,Swedish Americans,{'United States of America'},False
Marooned,1969,5.9,1619604.0,Scottish Americans,{'United States of America'},True
Marriage is a Crazy Thing,2002,6.9,7414349.0,Koreans,{'South Korea'},False
Marriage on the Rocks,1965,5.7,8982202.0,Italian Americans,{'United States of America'},False
Married 2 America,2012,5.6,34466900.0,Indian,{'India'},False
Married Bachelor,1941,6.2,29500246.0,Irish people,{'United States of America'},False
Married Life,2007,6.2,5208736.0,Irish people,"{'United States of America', 'Canada'}",False
Married to the Mob,1988,6.2,1367501.0,Swedish Americans,{'United States of America'},True
Marry Me,1949,6.2,26284769.0,English people,{'United Kingdom'},False
"Marry Me, Cherie",1964,4.4,28827901.0,Austrians,"{'Austria', 'West Germany'}",False
Mars Attacks!,1996,6.4,3565461.0,Jewish people,{'United States of America'},False
Mars Needs Moms,2011,5.4,25734402.0,Jewish people,{'United States of America'},False
Marshal,2002,6.2,29732423.0,Indian,{'India'},False
Marte Dam Tak,1987,4.9,13578694.0,Gujarati people,{'India'},False
Martha Marcy May Marlene,2011,6.8,31514071.0,White Americans,{'United States of America'},False
Martian Child,2007,6.7,16931947.0,Jewish people,{'United States of America'},False
Martin Lawrence Live: Runteldat,2002,5.4,1660125.0,African Americans,{'United States of America'},False
Martin Luther,1953,6.8,10185281.0,Irish people,{'United States of America'},True
Marumalarchi,1998,7.5,33944586.0,Tamil,{'India'},False
Marvin's Room,1996,6.7,781934.0,Russian Americans,{'United States of America'},True
"Mary Burns, Fugitive",1935,6.8,31192915.0,Jewish people,{'United States of America'},False
Mary Poppins,1964,7.8,77856.0,Dutch Americans,{'United States of America'},True
Mary Reilly,1996,5.8,2102101.0,White Americans,"{'United States of America', 'United Kingdom'}",False
Mary and Max,2009,8.1,20401848.0,Irish Americans,"{'New Zealand', 'Australia'}",False
"Mary, Queen of Scots",1971,7.1,223904.0,White British,"{'United States of America', 'United Kingdom'}",True
Maryada Ramanna,2010,7.5,24522784.0,Indian,{'India'},False
Maryland,1940,6.2,28076062.0,African Americans,{'United States of America'},False
Maseeha,2002,4.2,26005066.0,Indian,{'India'},False
Mashaal,1984,7.2,10892704.0,Indian,{'India'},False
Mask,1985,7.2,442333.0,Armenians,{'United States of America'},True
Mask of the Avenger,1951,5.4,22264426.0,Mexican Americans,{'United States of America'},False
Masked and Anonymous,2003,5.3,3145613.0,Irish Americans,"{'United States of America', 'United Kingdom'}",False
Masoom,1983,8.4,4980311.0,Marathi people,{'India'},True
Masoom,1983,8.4,4980311.0,Marathi people,{'India'},True
Masoom,1960,7.4,33301770.0,Indian,{'India'},True
Masoom,1960,7.4,33301770.0,Indian,{'India'},True
Masoom,1996,5.5,34390034.0,Indian,{'India'},True
Masoom,1996,5.5,34390034.0,Indian,{'India'},True
Masquerade,1988,6.1,18575659.0,Irish Americans,{'United States of America'},False
Masquerade in Mexico,1945,5.8,26461072.0,Irish Americans,{'United States of America'},False
Mass,2004,6.6,5734151.0,Indian,{'India'},False
Mass Appeal,1984,6.7,21777123.0,Slovene Americans,{'United States of America'},False
Massacre in Rome,1973,6.5,12658322.0,English people,"{'Italy', 'France'}",False
Mast,1999,5.4,10004664.0,Marathi people,{'India'},False
Mastana,1970,7.2,20579797.0,Indian,{'India'},False
Master,1997,6.8,7424613.0,Indian,{'India'},False
Master and Commander: The Far Side of the World,2003,7.5,370858.0,English people,{'United States of America'},True
Master of the World,1961,5.8,8901420.0,Lithuanian American,{'United States of America'},False
Masterji,1985,5.8,31718571.0,Indian,{'India'},False
Masterminds,1997,5.2,5499083.0,English people,{'United States of America'},False
Masters of Menace,1990,5.2,5501312.0,Mexican Americans,{'United States of America'},False
Masters of the Universe,1987,5.4,3044228.0,Swedes,{'United States of America'},False
Mata Hari,1931,6.6,6538127.0,Swedes,{'United States of America'},False
Mata Hari,1985,4.1,19954412.0,White British,{'United States of America'},False
Mataharis,2007,6.6,18216602.0,Spaniards,{'Spain'},False
Match Point,2005,7.6,2032945.0,English people,"{'Luxembourg', 'United Kingdom'}",True
Matching Jack,2010,6.4,28596983.0,Australian Americans,{'Australia'},False
Matchstick Men,2003,7.3,4354571.0,German Americans,{'United States of America'},False
Material Girls,2006,4.0,1362608.0,English people,{'United States of America'},False
Matewan,1987,7.9,1238874.0,African Americans,{'United States of America'},True
Matilda,1978,3.6,13763828.0,Jewish people,{'United States of America'},False
Matilda,1996,7.0,675935.0,French Americans,{'United States of America'},False
Matinee,1993,6.9,6215998.0,White Americans,{'United States of America'},False
Mattupetti Machan,1998,5.5,36421828.0,Ezhava,{'India'},False
Maundy Thursday,2006,7.4,10869055.0,Koreans,{'South Korea'},False
Maurice,1987,7.6,3681345.0,English people,{'United Kingdom'},True
Maurie,1973,7.9,21426256.0,African Americans,{'United States of America'},False
Maverick,1994,7.0,380517.0,English Americans,{'United States of America'},True
Mawaali,1983,4.7,19027024.0,Parsi,{'India'},False
Max,2002,6.4,1399634.0,Irish Americans,"{'Canada', 'Hungary'}",False
Max Dugan Returns,1983,6.7,9029417.0,Scottish Americans,{'United States of America'},False
Max Havelaar,1976,7.1,22644316.0,Dutch,{'Netherlands'},False
Max Havoc: Curse of the Dragon,2004,3.4,5042018.0,Scottish Americans,{'United States of America'},False
Max Keeble's Big Move,2001,5.4,159980.0,Jewish people,{'United States of America'},False
Max Payne,2008,5.3,16770876.0,African Americans,"{'United States of America', 'Canada'}",False
Maximum,2012,4.7,34902566.0,Punjabis,{'India'},False
Maximum Overdrive,1986,5.4,8931001.0,Spanish Americans,{'United States of America'},False
May,2002,6.6,3095818.0,Scottish Americans,{'United States of America'},False
May 6th,2004,6.6,7017976.0,Dutch,{'Netherlands'},False
May Madham,1994,6.4,24537445.0,Indian,{'India'},False
Maya,1966,6.3,30626975.0,Indian,{'United States of America'},False
Maya Mayuram,1993,6.7,26049132.0,Indian,{'India'},False
Mayabazar,1957,9.1,1756354.0,Indian,{'India'},False
Mayamohini,2012,3.7,34733330.0,Indian,{'India'},False
Mayavi,2007,6.8,24620773.0,Malayali,{'India'},False
Maybe,1999,5.8,31155997.0,French,{'France'},False
